Time stamp,Value[m],State of value,Interpolation,Absolute value[mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
05/09/2015 23:15,0.364,G,102,26.424,G,102,,
05/09/2015 23:30,0.364,G,102,26.424,G,102,,
05/09/2015 23:45,0.363,G,102,26.423,G,102,,
06/09/2015 00:00,0.363,G,102,26.423,G,102,,
06/09/2015 00:15,0.362,G,102,26.422,G,102,,
06/09/2015 00:30,0.363,G,102,26.423,G,102,,
06/09/2015 00:45,0.363,G,102,26.423,G,102,,
06/09/2015 01:00,0.362,G,102,26.422,G,102,,
06/09/2015 01:15,0.361,G,102,26.421,G,102,,
06/09/2015 01:30,0.36,G,102,26.42,G,102,,
06/09/2015 01:45,0.36,G,102,26.42,G,102,,
06/09/2015 02:00,0.36,G,102,26.42,G,102,,
06/09/2015 02:15,0.359,G,102,26.419,G,102,,
06/09/2015 02:30,0.359,G,102,26.419,G,102,,
06/09/2015 02:45,0.358,G,102,26.418,G,102,,
06/09/2015 03:00,0.357,G,102,26.417,G,102,,
06/09/2015 03:15,0.356,G,102,26.416,G,102,,
06/09/2015 03:30,0.354,G,102,26.414,G,102,,
06/09/2015 03:45,0.353,G,102,26.413,G,102,,
06/09/2015 04:00,0.352,G,102,26.412,G,102,,
06/09/2015 04:15,0.351,G,102,26.411,G,102,,
06/09/2015 04:30,0.35,G,102,26.41,G,102,,
06/09/2015 04:45,0.349,G,102,26.409,G,102,,
06/09/2015 05:00,0.348,G,102,26.408,G,102,,
06/09/2015 05:15,0.347,G,102,26.407,G,102,,
06/09/2015 05:30,0.344,G,102,26.404,G,102,,
06/09/2015 05:45,0.344,G,102,26.404,G,102,,
06/09/2015 06:00,0.343,G,102,26.403,G,102,,
06/09/2015 06:15,0.341,G,102,26.401,G,102,,
06/09/2015 06:30,0.341,G,102,26.401,G,102,,
06/09/2015 06:45,0.34,G,102,26.4,G,102,,
06/09/2015 07:00,0.34,G,102,26.4,G,102,,
06/09/2015 07:15,0.338,G,102,26.398,G,102,,
06/09/2015 07:30,0.336,G,102,26.396,G,102,,
06/09/2015 07:45,0.336,G,102,26.396,G,102,,
06/09/2015 08:00,0.335,G,102,26.395,G,102,,
06/09/2015 08:15,0.335,G,102,26.395,G,102,,
06/09/2015 08:30,0.333,G,102,26.393,G,102,,
06/09/2015 08:45,0.332,G,102,26.392,G,102,,
06/09/2015 09:00,0.333,G,102,26.393,G,102,,
06/09/2015 09:15,0.332,G,102,26.392,G,102,,
06/09/2015 09:30,0.331,G,102,26.391,G,102,,
06/09/2015 09:45,0.331,G,102,26.391,G,102,,
06/09/2015 10:00,0.33,G,102,26.39,G,102,,
06/09/2015 10:15,0.329,G,102,26.389,G,102,,
06/09/2015 10:30,0.33,G,102,26.39,G,102,,
06/09/2015 10:45,0.329,G,102,26.389,G,102,,
06/09/2015 11:00,0.328,G,102,26.388,G,102,,
06/09/2015 11:15,0.329,G,102,26.389,G,102,,
06/09/2015 11:30,0.328,G,102,26.388,G,102,,
06/09/2015 11:45,0.328,G,102,26.388,G,102,,
06/09/2015 12:00,0.328,G,102,26.388,G,102,,
06/09/2015 12:15,0.33,G,102,26.39,G,102,,
06/09/2015 12:30,0.33,G,102,26.39,G,102,,
06/09/2015 12:45,0.332,G,102,26.392,G,102,,
06/09/2015 13:00,0.332,G,102,26.392,G,102,,
06/09/2015 13:15,0.332,G,102,26.392,G,102,,
06/09/2015 13:30,0.334,G,102,26.394,G,102,,
06/09/2015 13:45,0.336,G,102,26.396,G,102,,
06/09/2015 14:00,0.34,G,102,26.4,G,102,,
06/09/2015 14:15,0.343,G,102,26.403,G,102,,
06/09/2015 14:30,0.345,G,102,26.405,G,102,,
06/09/2015 14:45,0.348,G,102,26.408,G,102,,
06/09/2015 15:00,0.348,G,102,26.408,G,102,,
06/09/2015 15:15,0.351,G,102,26.411,G,102,,
06/09/2015 15:30,0.352,G,102,26.412,G,102,,
06/09/2015 15:45,0.355,G,102,26.415,G,102,,
06/09/2015 16:00,0.356,G,102,26.416,G,102,,
06/09/2015 16:15,0.356,G,102,26.416,G,102,,
06/09/2015 16:30,0.357,G,102,26.417,G,102,,
06/09/2015 16:45,0.355,G,102,26.415,G,102,,
06/09/2015 17:00,0.356,G,102,26.416,G,102,,
06/09/2015 17:15,0.354,G,102,26.414,G,102,,
06/09/2015 17:30,0.356,G,102,26.416,G,102,,
06/09/2015 17:45,0.356,G,102,26.416,G,102,,
06/09/2015 18:00,0.356,G,102,26.416,G,102,,
06/09/2015 18:15,0.356,G,102,26.416,G,102,,
06/09/2015 18:30,0.353,G,102,26.413,G,102,,
06/09/2015 18:45,0.355,G,102,26.415,G,102,,
06/09/2015 19:00,0.353,G,102,26.413,G,102,,
06/09/2015 19:15,0.352,G,102,26.412,G,102,,
06/09/2015 19:30,0.353,G,102,26.413,G,102,,
06/09/2015 19:45,0.352,G,102,26.412,G,102,,
06/09/2015 20:00,0.352,G,102,26.412,G,102,,
06/09/2015 20:15,0.352,G,102,26.412,G,102,,
06/09/2015 20:30,0.352,G,102,26.412,G,102,,
06/09/2015 20:45,0.351,G,102,26.411,G,102,,
06/09/2015 21:00,0.35,G,102,26.41,G,102,,
06/09/2015 21:15,0.352,G,102,26.412,G,102,,
06/09/2015 21:30,0.35,G,102,26.41,G,102,,
06/09/2015 21:45,0.351,G,102,26.411,G,102,,
06/09/2015 22:00,0.351,G,102,26.411,G,102,,
06/09/2015 22:15,0.351,G,102,26.411,G,102,,
06/09/2015 22:30,0.351,G,102,26.411,G,102,,
06/09/2015 22:45,0.351,G,102,26.411,G,102,,
06/09/2015 23:00,0.351,G,102,26.411,G,102,,
06/09/2015 23:15,0.351,G,102,26.411,G,102,,
06/09/2015 23:30,0.351,G,102,26.411,G,102,,
06/09/2015 23:45,0.35,G,102,26.41,G,102,,
07/09/2015 00:00,0.35,G,102,26.41,G,102,,
07/09/2015 00:15,0.352,G,102,26.412,G,102,,
07/09/2015 00:30,0.352,G,102,26.412,G,102,,
07/09/2015 00:45,0.351,G,102,26.411,G,102,,
07/09/2015 01:00,0.351,G,102,26.411,G,102,,
07/09/2015 01:15,0.35,G,102,26.41,G,102,,
07/09/2015 01:30,0.35,G,102,26.41,G,102,,
07/09/2015 01:45,0.349,G,102,26.409,G,102,,
07/09/2015 02:00,0.35,G,102,26.41,G,102,,
07/09/2015 02:15,0.348,G,102,26.408,G,102,,
07/09/2015 02:30,0.348,G,102,26.408,G,102,,
07/09/2015 02:45,0.347,G,102,26.407,G,102,,
07/09/2015 03:00,0.346,G,102,26.406,G,102,,
07/09/2015 03:15,0.344,G,102,26.404,G,102,,
07/09/2015 03:30,0.343,G,102,26.403,G,102,,
07/09/2015 03:45,0.342,G,102,26.402,G,102,,
07/09/2015 04:00,0.34,G,102,26.4,G,102,,
07/09/2015 04:15,0.339,G,102,26.399,G,102,,
07/09/2015 04:30,0.338,G,102,26.398,G,102,,
07/09/2015 04:45,0.337,G,102,26.397,G,102,,
07/09/2015 05:00,0.335,G,102,26.395,G,102,,
07/09/2015 05:15,0.334,G,102,26.394,G,102,,
07/09/2015 05:30,0.333,G,102,26.393,G,102,,
07/09/2015 05:45,0.332,G,102,26.392,G,102,,
07/09/2015 06:00,0.331,G,102,26.391,G,102,,
07/09/2015 06:15,0.33,G,102,26.39,G,102,,
07/09/2015 06:30,0.328,G,102,26.388,G,102,,
07/09/2015 06:45,0.328,G,102,26.388,G,102,,
07/09/2015 07:00,0.328,G,102,26.388,G,102,,
07/09/2015 07:15,0.326,G,102,26.386,G,102,,
07/09/2015 07:30,0.324,G,102,26.384,G,102,,
07/09/2015 07:45,0.324,G,102,26.384,G,102,,
07/09/2015 08:00,0.322,G,102,26.382,G,102,,
07/09/2015 08:15,0.321,G,102,26.381,G,102,,
07/09/2015 08:30,0.32,G,102,26.38,G,102,,
07/09/2015 08:45,0.319,G,102,26.379,G,102,,
07/09/2015 09:00,0.318,G,102,26.378,G,102,,
07/09/2015 09:15,0.317,G,102,26.377,G,102,,
07/09/2015 09:30,0.317,G,102,26.377,G,102,,
07/09/2015 09:45,0.318,G,102,26.378,G,102,,
07/09/2015 10:00,0.317,G,102,26.377,G,102,,
07/09/2015 10:15,0.319,G,102,26.379,G,102,,
07/09/2015 10:30,0.319,G,102,26.379,G,102,,
07/09/2015 10:45,0.319,G,102,26.379,G,102,,
07/09/2015 11:00,0.32,G,102,26.38,G,102,,
07/09/2015 11:15,0.321,G,102,26.381,G,102,,
07/09/2015 11:30,0.323,G,102,26.383,G,102,,
07/09/2015 11:45,0.324,G,102,26.384,G,102,,
07/09/2015 12:00,0.327,G,102,26.387,G,102,,
07/09/2015 12:15,0.328,G,102,26.388,G,102,,
07/09/2015 12:30,0.331,G,102,26.391,G,102,,
07/09/2015 12:45,0.332,G,102,26.392,G,102,,
07/09/2015 13:00,0.334,G,102,26.394,G,102,,
07/09/2015 13:15,0.337,G,102,26.397,G,102,,
07/09/2015 13:30,0.339,G,102,26.399,G,102,,
07/09/2015 13:45,0.341,G,102,26.401,G,102,,
07/09/2015 14:00,0.341,G,102,26.401,G,102,,
07/09/2015 14:15,0.343,G,102,26.403,G,102,,
07/09/2015 14:30,0.344,G,102,26.404,G,102,,
07/09/2015 14:45,0.344,G,102,26.404,G,102,,
07/09/2015 15:00,0.344,G,102,26.404,G,102,,
07/09/2015 15:15,0.343,G,102,26.403,G,102,,
07/09/2015 15:30,0.342,G,102,26.402,G,102,,
07/09/2015 15:45,0.341,G,102,26.401,G,102,,
07/09/2015 16:00,0.342,G,102,26.402,G,102,,
07/09/2015 16:15,0.341,G,102,26.401,G,102,,
07/09/2015 16:30,0.341,G,102,26.401,G,102,,
07/09/2015 16:45,0.341,G,102,26.401,G,102,,
07/09/2015 17:00,0.341,G,102,26.401,G,102,,
07/09/2015 17:15,0.341,G,102,26.401,G,102,,
07/09/2015 17:30,0.341,G,102,26.401,G,102,,
07/09/2015 17:45,0.341,G,102,26.401,G,102,,
07/09/2015 18:00,0.341,G,102,26.401,G,102,,
07/09/2015 18:15,0.341,G,102,26.401,G,102,,
07/09/2015 18:30,0.341,G,102,26.401,G,102,,
07/09/2015 18:45,0.341,G,102,26.401,G,102,,
07/09/2015 19:00,0.341,G,102,26.401,G,102,,
07/09/2015 19:15,0.34,G,102,26.4,G,102,,
07/09/2015 19:30,0.341,G,102,26.401,G,102,,
07/09/2015 19:45,0.34,G,102,26.4,G,102,,
07/09/2015 20:00,0.339,G,102,26.399,G,102,,
07/09/2015 20:15,0.339,G,102,26.399,G,102,,
07/09/2015 20:30,0.339,G,102,26.399,G,102,,
07/09/2015 20:45,0.339,G,102,26.399,G,102,,
07/09/2015 21:00,0.338,G,102,26.398,G,102,,
07/09/2015 21:15,0.338,G,102,26.398,G,102,,
07/09/2015 21:30,0.338,G,102,26.398,G,102,,
07/09/2015 21:45,0.338,G,102,26.398,G,102,,
07/09/2015 22:00,0.34,G,102,26.4,G,102,,
07/09/2015 22:15,0.34,G,102,26.4,G,102,,
07/09/2015 22:30,0.34,G,102,26.4,G,102,,
07/09/2015 22:45,0.34,G,102,26.4,G,102,,
07/09/2015 23:00,0.341,G,102,26.401,G,102,,
07/09/2015 23:15,0.341,G,102,26.401,G,102,,
07/09/2015 23:30,0.342,G,102,26.402,G,102,,
07/09/2015 23:45,0.341,G,102,26.401,G,102,,
08/09/2015 00:00,0.341,G,102,26.401,G,102,,
08/09/2015 00:15,0.341,G,102,26.401,G,102,,
08/09/2015 00:30,0.342,G,102,26.402,G,102,,
08/09/2015 00:45,0.343,G,102,26.403,G,102,,
08/09/2015 01:00,0.342,G,102,26.402,G,102,,
08/09/2015 01:15,0.343,G,102,26.403,G,102,,
08/09/2015 01:30,0.342,G,102,26.402,G,102,,
08/09/2015 01:45,0.343,G,102,26.403,G,102,,
08/09/2015 02:00,0.341,G,102,26.401,G,102,,
08/09/2015 02:15,0.342,G,102,26.402,G,102,,
08/09/2015 02:30,0.342,G,102,26.402,G,102,,
08/09/2015 02:45,0.341,G,102,26.401,G,102,,
08/09/2015 03:00,0.34,G,102,26.4,G,102,,
08/09/2015 03:15,0.339,G,102,26.399,G,102,,
08/09/2015 03:30,0.336,G,102,26.396,G,102,,
08/09/2015 03:45,0.336,G,102,26.396,G,102,,
08/09/2015 04:00,0.335,G,102,26.395,G,102,,
08/09/2015 04:15,0.334,G,102,26.394,G,102,,
08/09/2015 04:30,0.332,G,102,26.392,G,102,,
08/09/2015 04:45,0.332,G,102,26.392,G,102,,
08/09/2015 05:00,0.331,G,102,26.391,G,102,,
08/09/2015 05:15,0.328,G,102,26.388,G,102,,
08/09/2015 05:30,0.329,G,102,26.389,G,102,,
08/09/2015 05:45,0.329,G,102,26.389,G,102,,
08/09/2015 06:00,0.328,G,102,26.388,G,102,,
08/09/2015 06:15,0.325,G,102,26.385,G,102,,
08/09/2015 06:30,0.325,G,102,26.385,G,102,,
08/09/2015 06:45,0.324,G,102,26.384,G,102,,
08/09/2015 07:00,0.324,G,102,26.384,G,102,,
08/09/2015 07:15,0.322,G,102,26.382,G,102,,
08/09/2015 07:30,0.32,G,102,26.38,G,102,,
08/09/2015 07:45,0.32,G,102,26.38,G,102,,
08/09/2015 08:00,0.318,G,102,26.378,G,102,,
08/09/2015 08:15,0.318,G,102,26.378,G,102,,
08/09/2015 08:30,0.317,G,102,26.377,G,102,,
08/09/2015 08:45,0.317,G,102,26.377,G,102,,
08/09/2015 09:00,0.316,G,102,26.376,G,102,,
08/09/2015 09:15,0.316,G,102,26.376,G,102,,
08/09/2015 09:30,0.315,G,102,26.375,G,102,,
08/09/2015 09:45,0.316,G,102,26.376,G,102,,
08/09/2015 10:00,0.315,G,102,26.375,G,102,,
08/09/2015 10:15,0.316,G,102,26.376,G,102,,
08/09/2015 10:30,0.316,G,102,26.376,G,102,,
08/09/2015 10:45,0.317,G,102,26.377,G,102,,
08/09/2015 11:00,0.318,G,102,26.378,G,102,,
08/09/2015 11:15,0.32,G,102,26.38,G,102,,
08/09/2015 11:30,0.321,G,102,26.381,G,102,,
08/09/2015 11:45,0.323,G,102,26.383,G,102,,
08/09/2015 12:00,0.325,G,102,26.385,G,102,,
08/09/2015 12:15,0.329,G,102,26.389,G,102,,
08/09/2015 12:30,0.329,G,102,26.389,G,102,,
08/09/2015 12:45,0.332,G,102,26.392,G,102,,
08/09/2015 13:00,0.333,G,102,26.393,G,102,,
08/09/2015 13:15,0.333,G,102,26.393,G,102,,
08/09/2015 13:30,0.335,G,102,26.395,G,102,,
08/09/2015 13:45,0.335,G,102,26.395,G,102,,
08/09/2015 14:00,0.336,G,102,26.396,G,102,,
08/09/2015 14:15,0.336,G,102,26.396,G,102,,
08/09/2015 14:30,0.336,G,102,26.396,G,102,,
08/09/2015 14:45,0.337,G,102,26.397,G,102,,
08/09/2015 15:00,0.336,G,102,26.396,G,102,,
08/09/2015 15:15,0.337,G,102,26.397,G,102,,
08/09/2015 15:30,0.336,G,102,26.396,G,102,,
08/09/2015 15:45,0.336,G,102,26.396,G,102,,
08/09/2015 16:00,0.335,G,102,26.395,G,102,,
08/09/2015 16:15,0.336,G,102,26.396,G,102,,
08/09/2015 16:30,0.335,G,102,26.395,G,102,,
08/09/2015 16:45,0.336,G,102,26.396,G,102,,
08/09/2015 17:00,0.336,G,102,26.396,G,102,,
08/09/2015 17:15,0.337,G,102,26.397,G,102,,
08/09/2015 17:30,0.335,G,102,26.395,G,102,,
08/09/2015 17:45,0.335,G,102,26.395,G,102,,
08/09/2015 18:00,0.336,G,102,26.396,G,102,,
08/09/2015 18:15,0.336,G,102,26.396,G,102,,
08/09/2015 18:30,0.337,G,102,26.397,G,102,,
08/09/2015 18:45,0.337,G,102,26.397,G,102,,
08/09/2015 19:00,0.336,G,102,26.396,G,102,,
08/09/2015 19:15,0.336,G,102,26.396,G,102,,
08/09/2015 19:30,0.336,G,102,26.396,G,102,,
08/09/2015 19:45,0.336,G,102,26.396,G,102,,
08/09/2015 20:00,0.336,G,102,26.396,G,102,,
08/09/2015 20:15,0.336,G,102,26.396,G,102,,
08/09/2015 20:30,0.337,G,102,26.397,G,102,,
08/09/2015 20:45,0.335,G,102,26.395,G,102,,
08/09/2015 21:00,0.334,G,102,26.394,G,102,,
08/09/2015 21:15,0.336,G,102,26.396,G,102,,
08/09/2015 21:30,0.336,G,102,26.396,G,102,,
08/09/2015 21:45,0.336,G,102,26.396,G,102,,
08/09/2015 22:00,0.336,G,102,26.396,G,102,,
08/09/2015 22:15,0.339,G,102,26.399,G,102,,
08/09/2015 22:30,0.338,G,102,26.398,G,102,,
08/09/2015 22:45,0.34,G,102,26.4,G,102,,
08/09/2015 23:00,0.34,G,102,26.4,G,102,,
08/09/2015 23:15,0.341,G,102,26.401,G,102,,
08/09/2015 23:30,0.341,G,102,26.401,G,102,,
08/09/2015 23:45,0.34,G,102,26.4,G,102,,
09/09/2015 00:00,0.341,G,102,26.401,G,102,,
09/09/2015 00:15,0.341,G,102,26.401,G,102,,
09/09/2015 00:30,0.343,G,102,26.403,G,102,,
09/09/2015 00:45,0.344,G,102,26.404,G,102,,
09/09/2015 01:00,0.343,G,102,26.403,G,102,,
09/09/2015 01:15,0.343,G,102,26.403,G,102,,
09/09/2015 01:30,0.342,G,102,26.402,G,102,,
09/09/2015 01:45,0.343,G,102,26.403,G,102,,
09/09/2015 02:00,0.342,G,102,26.402,G,102,,
09/09/2015 02:15,0.342,G,102,26.402,G,102,,
09/09/2015 02:30,0.341,G,102,26.401,G,102,,
09/09/2015 02:45,0.34,G,102,26.4,G,102,,
09/09/2015 03:00,0.339,G,102,26.399,G,102,,
09/09/2015 03:15,0.338,G,102,26.398,G,102,,
09/09/2015 03:30,0.336,G,102,26.396,G,102,,
09/09/2015 03:45,0.336,G,102,26.396,G,102,,
09/09/2015 04:00,0.333,G,102,26.393,G,102,,
09/09/2015 04:15,0.332,G,102,26.392,G,102,,
09/09/2015 04:30,0.331,G,102,26.391,G,102,,
09/09/2015 04:45,0.33,G,102,26.39,G,102,,
09/09/2015 05:00,0.329,G,102,26.389,G,102,,
09/09/2015 05:15,0.328,G,102,26.388,G,102,,
09/09/2015 05:30,0.328,G,102,26.388,G,102,,
09/09/2015 05:45,0.327,G,102,26.387,G,102,,
09/09/2015 06:00,0.326,G,102,26.386,G,102,,
09/09/2015 06:15,0.324,G,102,26.384,G,102,,
09/09/2015 06:30,0.324,G,102,26.384,G,102,,
09/09/2015 06:45,0.323,G,102,26.383,G,102,,
09/09/2015 07:00,0.323,G,102,26.383,G,102,,
09/09/2015 07:15,0.32,G,102,26.38,G,102,,
09/09/2015 07:30,0.32,G,102,26.38,G,102,,
09/09/2015 07:45,0.319,G,102,26.379,G,102,,
09/09/2015 08:00,0.319,G,102,26.379,G,102,,
09/09/2015 08:15,0.318,G,102,26.378,G,102,,
09/09/2015 08:30,0.316,G,102,26.376,G,102,,
09/09/2015 08:45,0.316,G,102,26.376,G,102,,
09/09/2015 09:00,0.315,G,102,26.375,G,102,,
09/09/2015 09:15,0.315,G,102,26.375,G,102,,
09/09/2015 09:30,0.314,G,102,26.374,G,102,,
09/09/2015 09:45,0.313,G,102,26.373,G,102,,
09/09/2015 10:00,0.314,G,102,26.374,G,102,,
09/09/2015 10:15,0.314,G,102,26.374,G,102,,
09/09/2015 10:30,0.315,G,102,26.375,G,102,,
09/09/2015 10:45,0.316,G,102,26.376,G,102,,
09/09/2015 11:00,0.316,G,102,26.376,G,102,,
09/09/2015 11:15,0.319,G,102,26.379,G,102,,
09/09/2015 11:30,0.32,G,102,26.38,G,102,,
09/09/2015 11:45,0.322,G,102,26.382,G,102,,
09/09/2015 12:00,0.324,G,102,26.384,G,102,,
09/09/2015 12:15,0.327,G,102,26.387,G,102,,
09/09/2015 12:30,0.329,G,102,26.389,G,102,,
09/09/2015 12:45,0.33,G,102,26.39,G,102,,
09/09/2015 13:00,0.329,G,102,26.389,G,102,,
09/09/2015 13:15,0.334,G,102,26.394,G,102,,
09/09/2015 13:30,0.334,G,102,26.394,G,102,,
09/09/2015 13:45,0.333,G,102,26.393,G,102,,
09/09/2015 14:00,0.335,G,102,26.395,G,102,,
09/09/2015 14:15,0.335,G,102,26.395,G,102,,
09/09/2015 14:30,0.335,G,102,26.395,G,102,,
09/09/2015 14:45,0.336,G,102,26.396,G,102,,
09/09/2015 15:00,0.337,G,102,26.397,G,102,,
09/09/2015 15:15,0.337,G,102,26.397,G,102,,
09/09/2015 15:30,0.337,G,102,26.397,G,102,,
09/09/2015 15:45,0.337,G,102,26.397,G,102,,
09/09/2015 16:00,0.335,G,102,26.395,G,102,,
09/09/2015 16:15,0.336,G,102,26.396,G,102,,
09/09/2015 16:30,0.335,G,102,26.395,G,102,,
09/09/2015 16:45,0.336,G,102,26.396,G,102,,
09/09/2015 17:00,0.336,G,102,26.396,G,102,,
09/09/2015 17:15,0.335,G,102,26.395,G,102,,
09/09/2015 17:30,0.335,G,102,26.395,G,102,,
09/09/2015 17:45,0.334,G,102,26.394,G,102,,
09/09/2015 18:00,0.334,G,102,26.394,G,102,,
09/09/2015 18:15,0.336,G,102,26.396,G,102,,
09/09/2015 18:30,0.335,G,102,26.395,G,102,,
09/09/2015 18:45,0.334,G,102,26.394,G,102,,
09/09/2015 19:00,0.335,G,102,26.395,G,102,,
09/09/2015 19:15,0.335,G,102,26.395,G,102,,
09/09/2015 19:30,0.335,G,102,26.395,G,102,,
09/09/2015 19:45,0.334,G,102,26.394,G,102,,
09/09/2015 20:00,0.333,G,102,26.393,G,102,,
09/09/2015 20:15,0.332,G,102,26.392,G,102,,
09/09/2015 20:30,0.333,G,102,26.393,G,102,,
09/09/2015 20:45,0.334,G,102,26.394,G,102,,
09/09/2015 21:00,0.332,G,102,26.392,G,102,,
09/09/2015 21:15,0.332,G,102,26.392,G,102,,
09/09/2015 21:30,0.332,G,102,26.392,G,102,,
09/09/2015 21:45,0.335,G,102,26.395,G,102,,
09/09/2015 22:00,0.334,G,102,26.394,G,102,,
09/09/2015 22:15,0.334,G,102,26.394,G,102,,
09/09/2015 22:30,0.336,G,102,26.396,G,102,,
09/09/2015 22:45,0.336,G,102,26.396,G,102,,
09/09/2015 23:00,0.336,G,102,26.396,G,102,,
09/09/2015 23:15,0.336,G,102,26.396,G,102,,
09/09/2015 23:30,0.336,G,102,26.396,G,102,,
09/09/2015 23:45,0.336,G,102,26.396,G,102,,
10/09/2015 00:00,0.336,G,102,26.396,G,102,,
10/09/2015 00:15,0.336,G,102,26.396,G,102,,
10/09/2015 00:30,0.337,G,102,26.397,G,102,,
10/09/2015 00:45,0.337,G,102,26.397,G,102,,
10/09/2015 01:00,0.337,G,102,26.397,G,102,,
10/09/2015 01:15,0.338,G,102,26.398,G,102,,
10/09/2015 01:30,0.337,G,102,26.397,G,102,,
10/09/2015 01:45,0.337,G,102,26.397,G,102,,
10/09/2015 02:00,0.336,G,102,26.396,G,102,,
10/09/2015 02:15,0.336,G,102,26.396,G,102,,
10/09/2015 02:30,0.337,G,102,26.397,G,102,,
10/09/2015 02:45,0.335,G,102,26.395,G,102,,
10/09/2015 03:00,0.335,G,102,26.395,G,102,,
10/09/2015 03:15,0.333,G,102,26.393,G,102,,
10/09/2015 03:30,0.332,G,102,26.392,G,102,,
10/09/2015 03:45,0.33,G,102,26.39,G,102,,
10/09/2015 04:00,0.329,G,102,26.389,G,102,,
10/09/2015 04:15,0.328,G,102,26.388,G,102,,
10/09/2015 04:30,0.328,G,102,26.388,G,102,,
10/09/2015 04:45,0.327,G,102,26.387,G,102,,
10/09/2015 05:00,0.325,G,102,26.385,G,102,,
10/09/2015 05:15,0.324,G,102,26.384,G,102,,
10/09/2015 05:30,0.323,G,102,26.383,G,102,,
10/09/2015 05:45,0.322,G,102,26.382,G,102,,
10/09/2015 06:00,0.321,G,102,26.381,G,102,,
10/09/2015 06:15,0.32,G,102,26.38,G,102,,
10/09/2015 06:30,0.32,G,102,26.38,G,102,,
10/09/2015 06:45,0.32,G,102,26.38,G,102,,
10/09/2015 07:00,0.318,G,102,26.378,G,102,,
10/09/2015 07:15,0.317,G,102,26.377,G,102,,
10/09/2015 07:30,0.316,G,102,26.376,G,102,,
10/09/2015 07:45,0.315,G,102,26.375,G,102,,
10/09/2015 08:00,0.314,G,102,26.374,G,102,,
10/09/2015 08:15,0.315,G,102,26.375,G,102,,
10/09/2015 08:30,0.314,G,102,26.374,G,102,,
10/09/2015 08:45,0.314,G,102,26.374,G,102,,
10/09/2015 09:00,0.313,G,102,26.373,G,102,,
10/09/2015 09:15,0.311,G,102,26.371,G,102,,
10/09/2015 09:30,0.313,G,102,26.373,G,102,,
10/09/2015 09:45,0.31,G,102,26.37,G,102,,
10/09/2015 10:00,0.31,G,102,26.37,G,102,,
10/09/2015 10:15,0.313,G,102,26.373,G,102,,
10/09/2015 10:30,0.312,G,102,26.372,G,102,,
10/09/2015 10:45,0.315,G,102,26.375,G,102,,
10/09/2015 11:00,0.314,G,102,26.374,G,102,,
10/09/2015 11:15,0.316,G,102,26.376,G,102,,
10/09/2015 11:30,0.318,G,102,26.378,G,102,,
10/09/2015 11:45,0.319,G,102,26.379,G,102,,
10/09/2015 12:00,0.319,G,102,26.379,G,102,,
10/09/2015 12:15,0.323,G,102,26.383,G,102,,
10/09/2015 12:30,0.327,G,102,26.387,G,102,,
10/09/2015 12:45,0.328,G,102,26.388,G,102,,
10/09/2015 13:00,0.328,G,102,26.388,G,102,,
10/09/2015 13:15,0.329,G,102,26.389,G,102,,
10/09/2015 13:30,0.331,G,102,26.391,G,102,,
10/09/2015 13:45,0.331,G,102,26.391,G,102,,
10/09/2015 14:00,0.332,G,102,26.392,G,102,,
10/09/2015 14:15,0.333,G,102,26.393,G,102,,
10/09/2015 14:30,0.334,G,102,26.394,G,102,,
10/09/2015 14:45,0.335,G,102,26.395,G,102,,
10/09/2015 15:00,0.336,G,102,26.396,G,102,,
10/09/2015 15:15,0.333,G,102,26.393,G,102,,
10/09/2015 15:30,0.334,G,102,26.394,G,102,,
10/09/2015 15:45,0.336,G,102,26.396,G,102,,
10/09/2015 16:00,0.336,G,102,26.396,G,102,,
10/09/2015 16:15,0.333,G,102,26.393,G,102,,
10/09/2015 16:30,0.336,G,102,26.396,G,102,,
10/09/2015 16:45,0.333,G,102,26.393,G,102,,
10/09/2015 17:00,0.334,G,102,26.394,G,102,,
10/09/2015 17:15,0.331,G,102,26.391,G,102,,
10/09/2015 17:30,0.333,G,102,26.393,G,102,,
10/09/2015 17:45,0.332,G,102,26.392,G,102,,
10/09/2015 18:00,0.332,G,102,26.392,G,102,,
10/09/2015 18:15,0.331,G,102,26.391,G,102,,
10/09/2015 18:30,0.331,G,102,26.391,G,102,,
10/09/2015 18:45,0.332,G,102,26.392,G,102,,
10/09/2015 19:00,0.33,G,102,26.39,G,102,,
10/09/2015 19:15,0.33,G,102,26.39,G,102,,
10/09/2015 19:30,0.329,G,102,26.389,G,102,,
10/09/2015 19:45,0.329,G,102,26.389,G,102,,
10/09/2015 20:00,0.328,G,102,26.388,G,102,,
10/09/2015 20:15,0.328,G,102,26.388,G,102,,
10/09/2015 20:30,0.329,G,102,26.389,G,102,,
10/09/2015 20:45,0.329,G,102,26.389,G,102,,
10/09/2015 21:00,0.329,G,102,26.389,G,102,,
10/09/2015 21:15,0.329,G,102,26.389,G,102,,
10/09/2015 21:30,0.331,G,102,26.391,G,102,,
10/09/2015 21:45,0.329,G,102,26.389,G,102,,
10/09/2015 22:00,0.331,G,102,26.391,G,102,,
10/09/2015 22:15,0.331,G,102,26.391,G,102,,
10/09/2015 22:30,0.332,G,102,26.392,G,102,,
10/09/2015 22:45,0.331,G,102,26.391,G,102,,
10/09/2015 23:00,0.332,G,102,26.392,G,102,,
